id_movimiento,id_sucursal,id_producto,fecha_registro,detalle,valorUnitario,cantidad,total,tipo
10081,1,27,2022-01-10 12:48:07+00:00,Zapatos náuticos,29.1,11,320.1,S
10082,1,22,2022-01-10 12:52:41+00:00,Zapatos de vestir,68.28,4,273.12,S
10083,1,35,2022-01-10 12:52:41+00:00,Reproductor de Blu-ray LG,51.22,3,153.66,S
10084,1,92,2022-01-10 12:52:41+00:00,Mermelada de fresa,1.75,6,10.5,S
10085,1,107,2022-01-10 12:57:53+00:00,Carro de carreras,12.36,14,173.04,S
10086,1,107,2022-01-10 12:57:53+00:00,Carro de carreras,12.72,12,152.64,S
10087,1,33,2022-01-10 12:57:53+00:00,Tablet Samsung,351.93,2,703.86,S
10088,1,109,2022-01-10 12:58:54+00:00,Pelota de fútbol,7.87,2,15.74,S
10089,1,99,2022-01-10 12:58:54+00:00,1984,10.54,7,73.78,S
10090,1,99,2022-01-10 12:58:54+00:00,1984,8.92,12,107.04,S
10091,1,99,2022-01-10 12:58:54+00:00,1984,10.77,17,183.09,S
10092,1,99,2022-01-10 12:58:54+00:00,1984,9.09,2,18.18,S
10093,1,96,2022-01-10 12:58:54+00:00, La Metamorfosis,7.51,18,135.18,S
10094,1,96,2022-01-10 12:58:54+00:00, La Metamorfosis,9.35,3,28.05,S
10095,1,96,2022-01-10 12:58:54+00:00, La Metamorfosis,9.01,15,135.15,S
10096,1,50,2022-01-11 13:16:26+00:00,Lámpara de techo,17.56,96,1685.76,E
10097,1,2,2022-01-10 13:11:19+00:00,Pantalón vaquero,37.31,2,74.62,S
10098,1,2,2022-01-10 13:11:19+00:00,Pantalón vaquero,39.23,4,156.92,S
10099,1,2,2022-01-10 13:11:19+00:00,Pantalón vaquero,39.21,12,470.52,S
10100,1,114,2022-01-10 13:38:33+00:00,Instrumento musical,26.5,30,795.0,S
10101,1,97,2022-01-10 14:30:07+00:00, Cien años de soledad,9.38,12,112.56,E
10102,1,13,2022-01-12 14:31:37+00:00,Jersey de punto,16.86,48,809.28,E
10103,1,90,2022-01-11 13:57:59+00:00,Atún enlatado,1.1,24,26.4,E
10104,1,84,2022-01-10 13:49:48+00:00,Agua micelar desmaquillante,10.17,3,30.51,S
10105,1,111,2022-01-10 13:49:48+00:00,Figura de acción,9.71,6,58.26,S
10106,1,111,2022-01-10 13:49:48+00:00,Figura de acción,7.5,11,82.5,S
10107,1,111,2022-01-10 13:49:48+00:00,Figura de acción,9.58,11,105.38,S
10108,1,50,2022-01-10 13:57:38+00:00,Lámpara de techo,22.66,4,90.64,S
10109,1,50,2022-01-10 13:57:38+00:00,Lámpara de techo,17.56,22,386.32,S
10110,1,15,2022-01-10 14:04:44+00:00,Camiseta de tirantes,9.15,1,9.15,S
10111,1,76,2022-01-10 14:04:44+00:00,Crema facial hidratante,22.62,7,158.34,S
10112,1,76,2022-01-10 14:04:44+00:00,Crema facial hidratante,23.47,7,164.29,S
10113,1,27,2022-01-12 14:23:25+00:00,Zapatos náuticos,30.58,72,2201.76,E
10114,1,1,2022-01-13 14:25:39+00:00,Camisa de algodón,23.93,24,574.32,E
10115,1,57,2022-01-10 14:05:54+00:00,Cafetera,28.3,1,28.3,S
10116,1,114,2022-01-11 14:57:50+00:00,Instrumento musical,30.55,72,2199.6,E
10117,1,107,2022-01-10 14:05:54+00:00,Carro de carreras,12.72,19,241.68,S
10118,1,113,2022-01-10 14:08:20+00:00,Juguete de peluche,6.19,38,235.22,S
10119,1,113,2022-01-10 14:08:20+00:00,Juguete de peluche,6.22,3,18.66,S
10120,1,48,2022-01-10 14:33:20+00:00,Juego de sabanas,32.51,1,32.51,S
10121,1,48,2022-01-10 14:33:20+00:00,Juego de sabanas,34.17,1,34.17,S
10122,1,48,2022-01-10 14:33:20+00:00,Juego de sabanas,32.99,15,494.85,S
10123,1,6,2022-01-10 14:33:20+00:00,Falda plisada,21.95,12,263.4,S
10124,1,6,2022-01-10 14:33:20+00:00,Falda plisada,18.24,3,54.72,S
10125,1,5,2022-01-10 14:55:19+00:00,Sudadera con capucha,25.74,2,51.48,S
10126,1,94,2022-01-10 14:55:19+00:00,Galletas,1.03,20,20.6,S
10127,1,99,2022-01-10 14:55:19+00:00,1984,9.09,1,9.09,S
10128,1,99,2022-01-10 14:55:19+00:00,1984,10.12,6,60.72,S
10129,1,6,2022-01-10 15:09:56+00:00,Falda plisada,17.62,24,422.88,E
10130,1,22,2022-01-10 14:55:19+00:00,Zapatos de vestir,68.28,3,204.84,S
10131,1,85,2022-01-10 15:00:03+00:00,Crema para manos y cuerpo,6.8,7,47.6,S
10132,1,82,2022-01-10 15:01:24+00:00,Kit de manicura y pedicura,22.57,17,383.69,S
10133,1,82,2022-01-10 15:05:12+00:00,Kit de manicura y pedicura,19.31,24,463.44,E
10134,1,13,2022-01-10 15:01:24+00:00,Jersey de punto,16.86,30,505.8,S
10135,1,83,2022-01-10 15:05:22+00:00,Barra de labios nude,7.83,21,164.43,S
10136,1,78,2022-01-13 15:52:00+00:00,Set de brochas de maquillaje,29.34,12,352.08,E
10137,1,97,2022-01-13 15:32:16+00:00, Cien años de soledad,9.74,96,935.04,E
10138,1,87,2022-01-10 15:46:00+00:00,Frijoles,1.38,31,42.78,S
10139,1,33,2022-01-10 16:00:01+00:00,Tablet Samsung,351.93,9,3167.37,S
10140,1,124,2022-01-13 16:50:23+00:00,Armónica Hohner Special 20,28.43,12,341.16,E
10141,1,115,2022-01-10 16:16:25+00:00,Juego de bolos,16.68,1,16.68,S
10142,1,115,2022-01-10 16:16:25+00:00,Juego de bolos,16.03,4,64.12,S
10143,1,107,2022-01-10 16:45:27+00:00,Carro de carreras,11.42,12,137.04,E
10144,1,102,2022-01-11 16:31:58+00:00, Matar a un ruiseñor,6.17,36,222.12,E
10145,1,8,2022-01-10 16:27:22+00:00,Polo de rayas,12.56,4,50.24,S
10146,1,103,2022-01-10 16:31:23+00:00, El Señor de los Anillos,17.25,5,86.25,S
10147,1,103,2022-01-10 16:31:23+00:00, El Señor de los Anillos,17.83,17,303.11,S
10148,1,98,2022-01-10 16:43:34+00:00, Don Quijote de la Mancha,10.25,8,82.0,S
10149,1,101,2022-01-10 17:05:08+00:00, El Hobbit,5.68,2,11.36,S
10150,1,101,2022-01-10 17:05:08+00:00, El Hobbit,6.77,3,20.31,S
10151,1,101,2022-01-10 17:05:08+00:00, El Hobbit,6.95,22,152.9,S
10152,1,81,2022-01-10 17:17:53+00:00,Loción corporal de vainilla,10.37,11,114.07,S
10153,1,51,2022-01-10 17:17:53+00:00,Cojines decorativos,8.3,5,41.5,S
10154,1,52,2022-01-10 17:31:01+00:00,Cortinas opacas,18.9,3,56.7,S
10155,1,52,2022-01-10 17:31:01+00:00,Cortinas opacas,18.54,7,129.78,S
10156,1,27,2022-01-10 17:36:58+00:00,Zapatos náuticos,30.58,14,428.12,S
10157,1,65,2022-01-10 17:58:44+00:00,Balón de baloncesto,17.93,7,125.51,S
10158,1,51,2022-01-10 18:01:27+00:00,Cojines decorativos,8.3,13,107.9,S
10159,1,51,2022-01-11 18:51:49+00:00,Cojines decorativos,8.24,72,593.28,E
10160,1,105,2022-01-12 18:21:42+00:00, Orgullo y prejuicio,12.59,12,151.08,E
10161,1,27,2022-01-10 18:01:27+00:00,Zapatos náuticos,30.58,11,336.38,S
10162,1,18,2022-01-10 18:05:57+00:00,Botas de cuero,93.25,3,279.75,S
10163,1,8,2022-01-13 18:19:03+00:00,Polo de rayas,15.88,36,571.68,E
10164,1,7,2022-01-10 18:08:06+00:00,Abrigo de lana,76.71,4,306.84,S
10165,1,110,2022-01-10 18:17:44+00:00,Juego de mesa,21.82,5,109.1,S
10166,1,83,2022-01-10 18:17:44+00:00,Barra de labios nude,7.83,50,391.5,S
10167,1,88,2022-01-10 18:22:50+00:00,Sardinas en lata,0.8,1,0.8,S
10168,1,103,2022-01-10 18:22:50+00:00, El Señor de los Anillos,17.83,6,106.98,S
10169,1,83,2022-01-10 18:26:26+00:00,Barra de labios nude,7.83,25,195.75,S
10170,1,83,2022-01-10 18:26:26+00:00,Barra de labios nude,7.17,4,28.68,S
10171,1,22,2022-01-10 19:30:02+00:00,Zapatos de vestir,59.19,96,5682.24,E
10172,1,33,2022-01-11 19:20:43+00:00,Tablet Samsung,345.93,48,16604.64,E
10173,1,23,2022-01-10 18:36:11+00:00,Zapatillas de running,96.54,5,482.7,S
10174,1,23,2022-01-10 18:36:11+00:00,Zapatillas de running,81.62,1,81.62,S
10175,1,108,2022-01-11 18:54:50+00:00,Juego de bloques,16.38,12,196.56,E
10176,1,72,2022-01-10 19:03:52+00:00,Colchoneta de yoga,18.94,24,454.56,E
10177,1,97,2022-01-10 18:52:06+00:00, Cien años de soledad,9.38,12,112.56,S
10178,1,97,2022-01-10 18:52:06+00:00, Cien años de soledad,9.05,1,9.05,S
10179,1,97,2022-01-10 18:52:06+00:00, Cien años de soledad,9.74,32,311.68,S
10180,1,85,2022-01-10 18:57:35+00:00,Crema para manos y cuerpo,6.8,1,6.8,S
10181,1,73,2022-01-10 18:57:35+00:00,Parapente,541.47,2,1082.94,S
10182,1,73,2022-01-10 18:57:35+00:00,Parapente,649.25,3,1947.75,S
10183,1,8,2022-01-10 19:01:11+00:00,Polo de rayas,12.56,8,100.48,S
10184,1,8,2022-01-10 19:01:11+00:00,Polo de rayas,12.63,1,12.63,S
10185,1,8,2022-01-10 19:01:11+00:00,Polo de rayas,15.88,26,412.88,S
10186,1,52,2022-01-11 19:09:06+00:00,Cortinas opacas,19.19,12,230.28,E
10187,1,6,2022-01-10 19:07:12+00:00,Falda plisada,17.62,7,123.34,S
10188,1,51,2022-01-10 19:20:46+00:00,Cojines decorativos,8.24,21,173.04,S
10189,1,77,2022-01-12 20:15:56+00:00,Mascarilla capilar reparadora,7.99,60,479.4,E
10190,1,107,2022-01-10 19:38:01+00:00,Carro de carreras,11.96,36,430.56,E
10191,1,87,2022-01-12 19:36:52+00:00,Frijoles,1.73,24,41.52,E
10192,1,60,2022-01-10 19:41:21+00:00,Espejo de pared,30.61,10,306.1,S
10193,1,76,2022-01-11 20:14:17+00:00,Crema facial hidratante,21.87,12,262.44,E
10194,1,97,2022-01-10 19:47:42+00:00, Cien años de soledad,9.74,45,438.3,S
10195,1,23,2022-01-13 20:45:33+00:00,Zapatillas de running,100.39,84,8432.76,E
10196,1,1,2022-01-10 20:06:20+00:00,Camisa de algodón,23.93,18,430.74,S
10197,1,96,2022-01-10 20:14:11+00:00, La Metamorfosis,9.4,36,338.4,E
10198,1,93,2022-01-10 21:09:51+00:00,Cereal,2.33,36,83.88,E
10199,1,107,2022-01-10 20:14:28+00:00,Carro de carreras,11.42,12,137.04,S
10200,1,107,2022-01-10 20:14:28+00:00,Carro de carreras,11.96,20,239.2,S
10201,1,73,2022-01-10 20:23:58+00:00,Parapente,649.25,4,2597.0,S
10202,1,97,2022-01-10 20:35:34+00:00, Cien años de soledad,9.74,4,38.96,S
10203,1,80,2022-01-10 20:44:34+00:00,Aceite corporal de almendras,13.6,24,326.4,E
10204,1,58,2022-01-10 20:35:34+00:00,Cortina de ducha,19.27,2,38.54,S
10205,1,36,2022-01-10 20:42:14+00:00,Parlante portátil JBL,80.54,15,1208.1,S
10206,1,99,2022-01-11 20:58:29+00:00,1984,10.6,24,254.4,E
10207,1,103,2022-01-12 21:30:34+00:00, El Señor de los Anillos,18.73,24,449.52,E
10208,1,77,2022-01-10 20:58:06+00:00,Mascarilla capilar reparadora,7.99,34,271.66,S
10209,1,79,2022-01-10 20:58:06+00:00,Esmalte de uñas rojo intenso,6.56,2,13.12,S
10210,1,35,2022-01-10 22:14:26+00:00,Reproductor de Blu-ray LG,49.26,24,1182.24,E
10211,1,2,2022-01-13 22:40:21+00:00,Pantalón vaquero,33.55,24,805.2,E
10212,1,13,2022-01-10 21:41:17+00:00,Jersey de punto,16.86,12,202.32,S
10213,1,32,2022-01-10 21:52:36+00:00,Laptop HP,463.55,3,1390.65,S
10214,1,5,2022-01-10 21:52:36+00:00,Sudadera con capucha,25.74,22,566.28,S
10215,1,42,2022-01-11 22:49:09+00:00,Teclado mecánico Logitech,74.38,12,892.56,E
10216,1,52,2022-01-10 22:01:54+00:00,Cortinas opacas,19.19,12,230.28,S
10217,1,52,2022-01-10 22:01:54+00:00,Cortinas opacas,18.54,5,92.7,S
10218,1,52,2022-01-10 22:01:54+00:00,Cortinas opacas,15.47,1,15.47,S
10219,1,99,2022-01-10 22:24:32+00:00,1984,10.6,1,10.6,S
10220,1,8,2022-01-10 22:45:12+00:00,Polo de rayas,15.88,1,15.88,S
10221,1,97,2022-01-10 23:14:36+00:00, Cien años de soledad,9.74,10,97.4,S
10222,1,30,2022-01-10 23:23:18+00:00,Zapatillas de skate,41.27,7,288.89,S
10223,1,30,2022-01-10 23:23:18+00:00,Zapatillas de skate,47.82,12,573.84,S
10224,1,48,2022-01-10 23:23:18+00:00,Juego de sabanas,32.99,10,329.9,S
10225,1,23,2022-01-10 23:23:18+00:00,Zapatillas de running,100.39,7,702.73,S
10226,1,85,2022-01-13 00:39:09+00:00,Crema para manos y cuerpo,7.11,12,85.32,E
10227,1,87,2022-01-10 23:58:58+00:00,Frijoles,1.38,5,6.9,S
10228,1,87,2022-01-10 23:58:58+00:00,Frijoles,1.73,14,24.22,S
10229,1,97,2022-01-11 01:05:24+00:00, Cien años de soledad,9.47,24,227.28,E
10230,1,23,2022-01-11 00:25:21+00:00,Zapatillas de running,100.39,33,3312.87,S
10231,1,33,2022-01-11 00:31:24+00:00,Tablet Samsung,351.93,1,351.93,S
10232,1,33,2022-01-11 00:31:24+00:00,Tablet Samsung,345.93,5,1729.65,S
10233,1,42,2022-01-11 00:31:24+00:00,Teclado mecánico Logitech,74.38,6,446.28,S
10234,1,103,2022-01-11 00:34:54+00:00, El Señor de los Anillos,18.73,24,449.52,S
10235,1,103,2022-01-11 00:34:54+00:00, El Señor de los Anillos,17.83,11,196.13,S
10236,1,79,2022-01-11 00:38:20+00:00,Esmalte de uñas rojo intenso,6.56,6,39.36,S
10237,1,79,2022-01-11 00:38:20+00:00,Esmalte de uñas rojo intenso,5.5,32,176.0,S
10238,1,8,2022-01-12 01:15:58+00:00,Polo de rayas,16.09,36,579.24,E
10239,1,95,2022-01-11 00:39:12+00:00,Mantequilla de mano,3.01,6,18.06,S
10240,1,95,2022-01-11 00:39:12+00:00,Mantequilla de mano,2.33,3,6.99,S
10241,1,95,2022-01-11 00:39:12+00:00,Mantequilla de mano,2.98,1,2.98,S
10242,1,46,2022-01-11 00:39:12+00:00,Sofá gris,120.51,7,843.57,S
10243,1,79,2022-01-12 00:58:51+00:00,Esmalte de uñas rojo intenso,6.21,36,223.56,E
10244,1,85,2022-01-13 01:45:45+00:00,Crema para manos y cuerpo,8.34,12,100.08,E
10245,1,112,2022-01-11 01:06:38+00:00,Rompecabezas,13.85,3,41.55,S
10246,1,52,2022-01-11 01:32:53+00:00,Cortinas opacas,16.64,24,399.36,E
10247,1,77,2022-01-11 01:23:09+00:00,Mascarilla capilar reparadora,7.99,8,63.92,S
10248,1,8,2022-01-11 01:23:09+00:00,Polo de rayas,16.09,36,579.24,S
10249,1,8,2022-01-11 01:23:09+00:00,Polo de rayas,15.88,5,79.4,S
10250,1,83,2022-01-14 01:31:26+00:00,Barra de labios nude,7.68,24,184.32,E
10251,1,59,2022-01-11 01:35:20+00:00,Estantería de madera,100.22,14,1403.08,S
10252,1,96,2022-01-11 01:49:48+00:00, La Metamorfosis,9.4,36,338.4,S
10253,1,96,2022-01-11 01:49:48+00:00, La Metamorfosis,9.01,6,54.06,S
10254,1,7,2022-01-11 02:03:56+00:00,Abrigo de lana,76.71,4,306.84,S
10255,1,114,2022-01-11 02:03:56+00:00,Instrumento musical,30.55,24,733.2,S
10256,1,124,2022-01-11 02:04:47+00:00,Armónica Hohner Special 20,30.24,3,90.72,S
10257,1,124,2022-01-11 02:04:47+00:00,Armónica Hohner Special 20,28.43,8,227.44,S
10258,1,30,2022-01-12 02:20:51+00:00,Zapatillas de skate,44.06,24,1057.44,E
10259,1,49,2022-01-11 02:04:47+00:00,Alfombra roja,63.16,9,568.44,S
10260,1,77,2022-01-11 02:38:52+00:00,Mascarilla capilar reparadora,7.99,17,135.83,S
10261,1,53,2022-01-11 02:38:52+00:00,Toallas de baño,11.71,10,117.1,S
10262,1,72,2022-01-11 02:58:40+00:00,Colchoneta de yoga,18.94,16,303.04,S
10263,1,51,2022-01-11 03:17:54+00:00,Cojines decorativos,8.24,35,288.4,S
10264,1,113,2022-01-12 03:36:55+00:00,Juguete de peluche,5.9,36,212.4,E
10265,1,76,2022-01-11 04:14:16+00:00,Crema facial hidratante,21.95,24,526.8,E
10266,1,107,2022-01-11 03:37:37+00:00,Carro de carreras,11.96,5,59.8,S
10267,1,17,2022-01-11 03:40:20+00:00,Zapatillas de lona,18.23,2,36.46,S
10268,1,17,2022-01-11 03:40:20+00:00,Zapatillas de lona,19.26,12,231.12,S
10269,1,17,2022-01-11 03:40:20+00:00,Zapatillas de lona,22.01,6,132.06,S
10270,1,19,2022-01-11 03:43:40+00:00,Sandalias de playa,13.84,25,346.0,S
10271,1,46,2022-01-14 04:00:15+00:00,Sofá gris,97.9,12,1174.8,E
10272,1,77,2022-01-12 04:40:38+00:00,Mascarilla capilar reparadora,8.61,36,309.96,E
10273,1,6,2022-01-11 03:58:16+00:00,Falda plisada,17.62,4,70.48,S
10274,1,110,2022-01-11 04:01:16+00:00,Juego de mesa,21.82,3,65.46,S
10275,1,93,2022-01-11 04:06:05+00:00,Cereal,2.33,23,53.59,S
10276,1,109,2022-01-11 04:06:05+00:00,Pelota de fútbol,7.87,17,133.79,S
10277,1,23,2022-01-11 04:06:05+00:00,Zapatillas de running,100.39,10,1003.9,S
10278,1,76,2022-01-11 04:17:49+00:00,Crema facial hidratante,21.95,24,526.8,S
10279,1,76,2022-01-11 04:17:49+00:00,Crema facial hidratante,21.87,12,262.44,S
10280,1,76,2022-01-11 04:17:49+00:00,Crema facial hidratante,23.47,5,117.35,S
10281,1,76,2022-01-11 04:17:49+00:00,Crema facial hidratante,21.66,1,21.66,S
10282,1,95,2022-01-11 04:34:47+00:00,Mantequilla de mano,2.72,60,163.2,E
10283,1,7,2022-01-11 04:26:16+00:00,Abrigo de lana,76.71,4,306.84,S
10284,1,7,2022-01-11 04:26:16+00:00,Abrigo de lana,62.06,4,248.24,S
10285,1,26,2022-01-11 04:26:16+00:00,Zapatillas de baloncesto,104.13,6,624.78,S
10286,1,17,2022-01-11 04:52:11+00:00,Zapatillas de lona,18.1,12,217.2,E
10287,1,59,2022-01-12 05:26:01+00:00,Estantería de madera,94.12,12,1129.44,E
10288,1,111,2022-01-13 05:05:09+00:00,Figura de acción,9.96,12,119.52,E
10289,1,113,2022-01-11 04:58:25+00:00,Juguete de peluche,5.9,2,11.8,S
10290,1,35,2022-01-11 05:07:23+00:00,Reproductor de Blu-ray LG,51.22,3,153.66,S
10291,1,23,2022-01-11 05:16:29+00:00,Zapatillas de running,100.39,27,2710.53,S
10292,1,80,2022-01-11 05:27:36+00:00,Aceite corporal de almendras,16.09,2,32.18,S
10293,1,80,2022-01-11 05:27:36+00:00,Aceite corporal de almendras,13.6,3,40.8,S
10294,1,77,2022-01-11 05:27:36+00:00,Mascarilla capilar reparadora,8.61,19,163.59,S
10295,1,108,2022-01-11 05:27:36+00:00,Juego de bloques,15.68,6,94.08,S
10296,1,108,2022-01-11 05:27:36+00:00,Juego de bloques,16.38,7,114.66,S
10297,1,9,2022-01-11 05:36:07+00:00,Pijama de algodón,11.23,9,101.07,S
10298,1,9,2022-01-11 05:36:07+00:00,Pijama de algodón,11.95,1,11.95,S
10299,1,105,2022-01-14 06:05:28+00:00, Orgullo y prejuicio,12.89,12,154.68,E
10300,1,43,2022-01-11 05:47:53+00:00,Impresora HP,126.53,3,379.59,S
10301,1,26,2022-01-11 05:51:20+00:00,Zapatillas de baloncesto,104.13,2,208.26,S
10302,1,85,2022-01-11 05:55:21+00:00,Crema para manos y cuerpo,7.11,12,85.32,S
10303,1,85,2022-01-11 05:55:21+00:00,Crema para manos y cuerpo,8.34,12,100.08,S
10304,1,85,2022-01-11 05:55:21+00:00,Crema para manos y cuerpo,6.55,4,26.2,S
10305,1,9,2022-01-13 06:20:51+00:00,Pijama de algodón,11.87,72,854.64,E
10306,1,22,2022-01-11 06:14:40+00:00,Zapatos de vestir,59.19,11,651.09,S
10307,1,33,2022-01-11 06:28:58+00:00,Tablet Samsung,345.93,1,345.93,S
10308,1,124,2022-01-11 07:06:35+00:00,Armónica Hohner Special 20,32.07,24,769.68,E
10309,1,93,2022-01-13 07:28:07+00:00,Cereal,2.58,36,92.88,E
10310,1,79,2022-01-11 06:52:17+00:00,Esmalte de uñas rojo intenso,5.5,4,22.0,S
10311,1,79,2022-01-11 06:52:17+00:00,Esmalte de uñas rojo intenso,5.18,2,10.36,S
10312,1,79,2022-01-11 06:52:17+00:00,Esmalte de uñas rojo intenso,6.21,3,18.63,S
10313,1,113,2022-01-11 07:39:57+00:00,Juguete de peluche,6.01,24,144.24,E
10314,1,92,2022-01-11 06:54:10+00:00,Mermelada de fresa,1.75,6,10.5,S
10315,1,86,2022-01-11 06:54:10+00:00,Arroz,2.36,13,30.68,S
10316,1,54,2022-01-11 07:05:39+00:00,Cubiertos de acero inoxidable,30.61,2,61.22,S
10317,1,115,2022-01-11 07:05:39+00:00,Juego de bolos,16.03,8,128.24,S
10318,1,115,2022-01-11 07:05:39+00:00,Juego de bolos,15.48,3,46.44,S
10319,1,56,2022-01-11 07:19:22+00:00,Ollas y sartenes,51.44,1,51.44,S
10320,1,50,2022-01-11 07:19:22+00:00,Lámpara de techo,17.56,30,526.8,S
10321,1,102,2022-01-11 07:19:22+00:00, Matar a un ruiseñor,6.17,10,61.7,S
10322,1,18,2022-01-12 07:47:31+00:00,Botas de cuero,89.68,12,1076.16,E
10323,1,101,2022-01-11 07:51:15+00:00, El Hobbit,6.22,108,671.76,E
10324,1,101,2022-01-11 07:33:05+00:00, El Hobbit,6.22,49,304.78,S
10325,1,83,2022-01-13 07:46:00+00:00,Barra de labios nude,7.87,108,849.96,E
10326,1,50,2022-01-11 07:54:00+00:00,Lámpara de techo,17.56,31,544.36,S
10327,1,124,2022-01-11 07:54:49+00:00,Armónica Hohner Special 20,32.07,14,448.98,S
10328,1,115,2022-01-11 08:07:21+00:00,Juego de bolos,15.48,1,15.48,S
10329,1,108,2022-01-13 08:32:29+00:00,Juego de bloques,16.16,12,193.92,E
10330,1,83,2022-01-11 08:12:19+00:00,Barra de labios nude,7.17,2,14.34,S
10331,1,83,2022-01-11 08:12:19+00:00,Barra de labios nude,7.87,25,196.75,S
10332,1,124,2022-01-11 08:12:19+00:00,Armónica Hohner Special 20,32.07,10,320.7,S
10333,1,124,2022-01-11 08:12:19+00:00,Armónica Hohner Special 20,28.43,3,85.29,S
10334,1,7,2022-01-12 08:55:27+00:00,Abrigo de lana,70.96,24,1703.04,E
10335,1,103,2022-01-12 08:56:53+00:00, El Señor de los Anillos,15.38,24,369.12,E
10336,1,8,2022-01-14 09:05:13+00:00,Polo de rayas,15.95,48,765.6,E
10337,1,26,2022-01-14 09:06:52+00:00,Zapatillas de baloncesto,119.11,24,2858.64,E
10338,1,97,2022-01-11 08:36:31+00:00, Cien años de soledad,9.47,15,142.05,S
10339,1,96,2022-01-14 08:53:28+00:00, La Metamorfosis,6.99,24,167.76,E
10340,1,29,2022-01-11 08:43:22+00:00,Mocasines de cuero,40.98,7,286.86,S
10341,1,29,2022-01-11 08:43:22+00:00,Mocasines de cuero,44.07,4,176.28,S
10342,1,53,2022-01-11 09:23:02+00:00,Toallas de baño,11.06,132,1459.92,E
10343,1,76,2022-01-13 09:05:44+00:00,Crema facial hidratante,18.68,48,896.64,E
10344,1,85,2022-01-12 09:41:52+00:00,Crema para manos y cuerpo,7.11,12,85.32,E
10345,1,19,2022-01-12 09:15:31+00:00,Sandalias de playa,11.6,48,556.8,E
10346,1,19,2022-01-11 08:58:51+00:00,Sandalias de playa,13.84,6,83.04,S
10347,1,19,2022-01-11 08:58:51+00:00,Sandalias de playa,11.6,43,498.8,S
10348,1,46,2022-01-11 09:07:12+00:00,Sofá gris,120.51,3,361.53,S
10349,1,46,2022-01-11 09:07:12+00:00,Sofá gris,117.17,7,820.19,S
10350,1,46,2022-01-11 09:07:12+00:00,Sofá gris,97.9,12,1174.8,S
10351,1,112,2022-01-13 10:16:26+00:00,Rompecabezas,16.51,24,396.24,E
10352,1,76,2022-01-11 09:33:23+00:00,Crema facial hidratante,18.68,35,653.8,S
10353,1,95,2022-01-11 09:33:23+00:00,Mantequilla de mano,2.72,5,13.6,S
10354,1,93,2022-01-11 09:54:58+00:00,Cereal,2.33,2,4.66,S
10355,1,30,2022-01-11 09:54:58+00:00,Zapatillas de skate,44.06,5,220.3,S
10356,1,65,2022-01-11 10:00:35+00:00,Balón de baloncesto,17.93,49,878.57,S
10357,1,101,2022-01-11 10:00:35+00:00, El Hobbit,6.22,39,242.58,S
10358,1,54,2022-01-11 10:07:02+00:00,Cubiertos de acero inoxidable,30.61,3,91.83,S
10359,1,54,2022-01-11 10:07:02+00:00,Cubiertos de acero inoxidable,27.83,1,27.83,S
10360,1,54,2022-01-11 10:07:02+00:00,Cubiertos de acero inoxidable,30.49,1,30.49,S
10361,1,54,2022-01-11 10:07:02+00:00,Cubiertos de acero inoxidable,29.41,1,29.41,S
10362,1,108,2022-01-11 10:09:37+00:00,Juego de bloques,16.38,5,81.9,S
10363,1,108,2022-01-11 10:09:37+00:00,Juego de bloques,16.16,12,193.92,S
10364,1,108,2022-01-11 10:09:37+00:00,Juego de bloques,20.25,3,60.75,S
10365,1,46,2022-01-12 10:24:27+00:00,Sofá gris,93.45,12,1121.4,E
10366,1,19,2022-01-13 11:02:19+00:00,Sandalias de playa,11.52,108,1244.16,E
10367,1,8,2022-01-11 10:25:08+00:00,Polo de rayas,15.88,4,63.52,S
10368,1,8,2022-01-11 10:25:08+00:00,Polo de rayas,13.83,1,13.83,S
10369,1,8,2022-01-11 10:25:08+00:00,Polo de rayas,15.95,24,382.8,S
10370,1,97,2022-01-11 10:25:11+00:00, Cien años de soledad,9.47,2,18.94,S
10371,1,46,2022-01-13 10:41:58+00:00,Sofá gris,101.49,12,1217.88,E
10372,1,19,2022-01-11 10:34:54+00:00,Sandalias de playa,11.6,5,58.0,S
10373,1,19,2022-01-11 10:34:54+00:00,Sandalias de playa,11.52,3,34.56,S
10374,1,19,2022-01-11 10:34:54+00:00,Sandalias de playa,11.52,48,552.96,S
10375,1,114,2022-01-11 10:34:54+00:00,Instrumento musical,30.55,17,519.35,S
10376,1,92,2022-01-14 10:59:47+00:00,Mermelada de fresa,1.77,24,42.48,E
10377,1,93,2022-01-11 10:38:09+00:00,Cereal,2.33,11,25.63,S
10378,1,93,2022-01-11 10:38:09+00:00,Cereal,2.58,14,36.12,S
10379,1,2,2022-01-11 10:57:38+00:00,Pantalón vaquero,33.55,15,503.25,S
10380,1,113,2022-01-11 10:57:38+00:00,Juguete de peluche,6.01,9,54.09,S
10381,1,96,2022-01-11 10:57:38+00:00, La Metamorfosis,9.01,2,18.02,S
10382,1,79,2022-01-11 10:57:38+00:00,Esmalte de uñas rojo intenso,6.21,9,55.89,S
10383,1,7,2022-01-11 11:03:24+00:00,Abrigo de lana,62.06,1,62.06,S
10384,1,7,2022-01-11 11:03:24+00:00,Abrigo de lana,64.92,13,843.96,S
10385,1,7,2022-01-11 11:03:24+00:00,Abrigo de lana,70.96,3,212.88,S
10386,1,81,2022-01-11 11:03:24+00:00,Loción corporal de vainilla,10.37,4,41.48,S
